Project,Year,Date,Site,Treatment,PlotID,Individual_nr,ID,Taxon,Trait,Value,Elevation_m,Latitude_N,Longitude_E
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,CAF5903,dryas octopetala,N_percent,2.05,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,CAF5903,dryas octopetala,CN_ratio,23.443902439024395,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,CAF5903,dryas octopetala,dN15_permil,-2.74827500343323,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,CAF5903,dryas octopetala,dC13_permil,-30.8171945953369,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,CAF5903,dryas octopetala,P_percent,0.12605892478887518,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,CAF5903,dryas octopetala,NP_ratio,16.262236120396565,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,Wet_Mass_g,0.012276923076923076,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,Dry_Mass_g,0.0031538461538461538,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,Leaf_Thickness_mm,0.189,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,Leaf_Area_cm2,0.4348461538461539,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,SLA_cm2_g,137.87804878048783,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,LDMC,0.2568922305764411,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,C_percent,47.13,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,N_percent,1.97,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,CN_ratio,23.923857868020306,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,dN15_permil,0.9177300119400029,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,dC13_permil,-30.3452478790283,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,P_percent,0.17282250057512993,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAG6393,salix polaris,NP_ratio,11.398978683007746,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,Plant_Height_cm,1,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,Wet_Mass_g,0.1089,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,Dry_Mass_g,0.031,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,Leaf_Thickness_mm,0.36033333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,Leaf_Area_cm2,2.988,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,SLA_cm2_g,96.38709677419355,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,LDMC,0.2846648301193756,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,C_percent,38.37,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,N_percent,2.09,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,CN_ratio,18.358851674641148,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,dN15_permil,2.64787010192871,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,dC13_permil,-26.528090133667,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,P_percent,0.1471081779650021,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,CAH8254,equisetum scirpoides,NP_ratio,14.207231908597379,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,Plant_Height_cm,1.5,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,Wet_Mass_g,0.003889655172413793,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,Dry_Mass_g,0.001689655172413793,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,Leaf_Thickness_mm,0.206,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,Leaf_Area_cm2,0.1586896551724138,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,SLA_cm2_g,93.91836734693878,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,LDMC,0.43439716312056736,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,C_percent,48.03006031211888,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,N_percent,1.6398606737781665,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,CN_ratio,29.28911039829972,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,dN15_permil,-4.96583417892456,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,dC13_permil,-31.6976407623291,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,P_percent,0.08694641249784302,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,2,CAI6536,dryas octopetala,NP_ratio,18.86059041043066,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,Plant_Height_cm,9,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,Wet_Mass_g,0.002817557251908397,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,Dry_Mass_g,0.0013664122137404579,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,Leaf_Thickness_mm,0.33366666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,Leaf_Area_cm2,0.08864885496183206,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,SLA_cm2_g,64.87709497206704,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,LDMC,0.4849634245461934,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,C_percent,48.43727720662256,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,N_percent,0.83701146073282,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,CN_ratio,57.8693118063339,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,dN15_permil,-15.817542648315401,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,dC13_permil,-30.6990389251709,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,P_percent,0.06048872722772874,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,1,CAJ2884,cassiope tetragona,NP_ratio,13.837478470684768,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,CAM4091,festuca rubra,Plant_Height_cm,4.7,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,CAM4091,festuca rubra,Wet_Mass_g,0.017266666666666666,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,CAM4091,festuca rubra,Dry_Mass_g,0.004666666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,CAM4091,festuca rubra,Leaf_Thickness_mm,0.22366666666666668,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,CAM4091,festuca rubra,Leaf_Area_cm2,0.522,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,CAM4091,festuca rubra,SLA_cm2_g,111.85714285714285,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,CAM4091,festuca rubra,LDMC,0.2702702702702703,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,CAM4091,festuca rubra,P_percent,0.102170244288848,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,Wet_Mass_g,0.026125,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,Dry_Mass_g,0.0085,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,Leaf_Thickness_mm,0.24133333333333334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,Leaf_Area_cm2,1.0314999999999999,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,SLA_cm2_g,121.35294117647057,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,LDMC,0.3253588516746412,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,C_percent,44.27628953664116,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,N_percent,2.6873156591424054,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,CN_ratio,16.47602855511619,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,dN15_permil,-2.55907680511475,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,dC13_permil,-31.010090484619102,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,P_percent,0.1787379157828542,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,CAN2391,salix polaris,NP_ratio,15.034950180392514,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,Plant_Height_cm,0.5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,Wet_Mass_g,0.123,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,Dry_Mass_g,0.02,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,Leaf_Thickness_mm,0.18933333333333333,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,Leaf_Area_cm2,2.96,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,SLA_cm2_g,148,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,LDMC,0.16260162601626016,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,C_percent,46.958,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,N_percent,2.028,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,CN_ratio,23.15483234714004,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,dN15_permil,4.26,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,dC13_permil,-29.907999999999998,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,P_percent,0.23192721701594815,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,4,CAO7270,equisetum arvense,NP_ratio,8.744122514351334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,3,CAQ9359,poa arctica,Plant_Height_cm,5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,3,CAQ9359,poa arctica,Wet_Mass_g,0.014475,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,3,CAQ9359,poa arctica,Dry_Mass_g,0.00925,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,3,CAQ9359,poa arctica,Leaf_Thickness_mm,0.208,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,3,CAQ9359,poa arctica,Leaf_Area_cm2,0.92775,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,3,CAQ9359,poa arctica,SLA_cm2_g,100.2972972972973,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,3,CAQ9359,poa arctica,LDMC,0.6390328151986183,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,3,CAQ9359,poa arctica,P_percent,0.05696934071176542,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,Plant_Height_cm,1.4,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,Wet_Mass_g,0.066,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,Dry_Mass_g,0.011666666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,Leaf_Thickness_mm,0.4033333333333333,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,Leaf_Area_cm2,1.6580000000000001,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,SLA_cm2_g,142.11428571428573,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,LDMC,0.17676767676767677,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,C_percent,32.687192428173965,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,N_percent,2.4817321185416006,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,CN_ratio,13.171120357415013,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,dN15_permil,4.257067661285401,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,dC13_permil,-29.1645800018311,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,P_percent,0.16454003692631403,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CAR4066,oxyria digyna,NP_ratio,15.082846490747992,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,Plant_Height_cm,4.5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,Wet_Mass_g,0.014857142857142857,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,Dry_Mass_g,0.005142857142857143,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,Leaf_Thickness_mm,0.21933333333333332,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,Leaf_Area_cm2,0.848,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,SLA_cm2_g,164.88888888888889,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,LDMC,0.34615384615384615,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,C_percent,43.664,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,N_percent,1.701,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,CN_ratio,25.66960611405056,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,dN15_permil,-0.96,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,dC13_permil,-32.821,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,P_percent,0.07449476080089212,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,CAT3452,poa pratensis,NP_ratio,22.833820549426203,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,Plant_Height_cm,7.2,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,Wet_Mass_g,0.01355,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,Dry_Mass_g,0.003,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,Leaf_Thickness_mm,0.13933333333333334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,Leaf_Area_cm2,0.8485,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,SLA_cm2_g,282.8333333333333,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,LDMC,0.22140221402214022,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,C_percent,43.42,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,N_percent,2.96,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,CN_ratio,14.66891891891892,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,dN15_permil,5.275616626739501,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBJ1229,poa arctica,dC13_permil,-30.2880979919434,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,Plant_Height_cm,1.3,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,Wet_Mass_g,0.013375,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,Dry_Mass_g,0.005,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,Leaf_Thickness_mm,0.18866666666666668,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,Leaf_Area_cm2,0.75225,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,SLA_cm2_g,150.45,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,LDMC,0.3738317757009346,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,C_percent,44.604,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,N_percent,2.718,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,CN_ratio,16.410596026490065,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,dN15_permil,-1.77,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,dC13_permil,-30.541,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,P_percent,0.2013757515941658,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,CBK4445,salix polaris,NP_ratio,13.497156328323022,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,Wet_Mass_g,0.026857142857142857,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,Dry_Mass_g,0.005142857142857143,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,Leaf_Thickness_mm,0.2543333333333333,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,Leaf_Area_cm2,0.9084285714285715,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,SLA_cm2_g,176.63888888888891,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,LDMC,0.19148936170212766,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,C_percent,45.90969905443364,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,N_percent,4.699511650696007,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,CN_ratio,9.769036118387817,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,dN15_permil,-1.87104517936707,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,dC13_permil,-30.3549213409424,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,P_percent,0.4045305066706752,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,4,CBO1251,bistorta vivipara,NP_ratio,11.617199625742536,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBP0454,poa arctica,Plant_Height_cm,7.2,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBP0454,poa arctica,Wet_Mass_g,0.01245,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBP0454,poa arctica,Dry_Mass_g,0.0095,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBP0454,poa arctica,Leaf_Thickness_mm,0.13033333333333333,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBP0454,poa arctica,Leaf_Area_cm2,0.748,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBP0454,poa arctica,SLA_cm2_g,78.73684210526316,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,3,CBP0454,poa arctica,LDMC,0.7630522088353414,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,Plant_Height_cm,2.9,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,Wet_Mass_g,0.020475,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,Dry_Mass_g,0.0035,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,Leaf_Thickness_mm,0.19899999999999998,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,Leaf_Area_cm2,0.843,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,SLA_cm2_g,240.85714285714283,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,LDMC,0.17094017094017094,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,C_percent,44.75770041797927,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,N_percent,4.133664666426464,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,CN_ratio,10.827607953180229,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,dN15_permil,-0.449100530147553,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,dC13_permil,-30.215167388916,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,P_percent,0.37628953596776926,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-8,4,CBQ1073,bistorta vivipara,NP_ratio,10.98532983596049,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,Plant_Height_cm,4,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,Wet_Mass_g,0.1979,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,Dry_Mass_g,0.063,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,Leaf_Thickness_mm,0.4,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,Leaf_Area_cm2,4.655,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,SLA_cm2_g,73.88888888888889,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,LDMC,0.31834259727134917,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,C_percent,36.365,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,N_percent,1.973,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-7,3,CBU4373,equisetum scirpoides,CN_ratio,18.431322858590978,80,78.183,15.75
